player_name,slug,player_status,season_year,season_start_year,season_age,team_name_abbr,pos,season_g,season_mp,season_pts,season_trb,season_ast,season_stl,season_blk,season_ppg,season_rpg,season_apg,season_per,season_ts_pct,season_ws,season_ws_per48,season_bpm,season_vorp,season_obpm,season_dbpm,season_fg_pct,season_efg_pct,lg_pace,lg_efg_pct,lg_ppg,lg_tpar,pace_factor,efg_factor,ppg_factor,tpar_factor,adj_season_pts,adj_season_trb,adj_season_ast,adj_season_stl,adj_season_blk,adj_season_ppg,adj_season_rpg,adj_season_apg,lg_efg_pct_safe,efg_surplus,adj_season_efg_pct,lg_ts_proxy,ts_surplus,adj_season_ts_pct,lg_ppg_safe,ppg_relative,adj_season_ppg_inflation,adj_season_ppg_blended,adj_season_ws,adj_season_vorp
Jerry West,westje01,historical,1962-63,1962.0,24.0,LAL,PG,55.0,2163.0,1489.0,384.0,307.0,,,27.072727272727274,6.9818181818181815,5.581818181818182,21.9,0.523,8.1,0.18,,,,,0.461,,116.3,0.407,118.8,0.0,0.8460017196904558,1.2813267813267812,0.922895622895623,,1259.6965606190886,324.864660361135,259.72252794496995,,,22.903573829437978,5.9066301883842725,4.722227780817636,0.407,,,0.43141999999999997,0.09158000000000005,0.6443700000000001,118.8,0.22788490970309153,24.98530149984696,23.736264897601572,6.8526139294926915,
Jerry West,westje01,historical,1963-64,1963.0,25.0,LAL,PG,72.0,2906.0,2064.0,433.0,403.0,,,28.666666666666668,6.013888888888889,5.597222222222222,24.2,0.562,14.0,0.232,,,,,0.484,,113.1,0.405,115.4,0.0,0.8699381078691424,1.287654320987654,0.9500866551126518,,1795.55225464191,376.68320070733864,350.5850574712644,,,24.938225758915415,5.23171112093526,4.869236909323116,0.405,,,0.42930000000000007,0.13269999999999998,0.6854899999999999,115.4,0.24841132293471982,27.235817446562685,25.85726243397432,12.179133510167993,
Jerry West,westje01,historical,1964-65,1964.0,26.0,LAL,PG,74.0,3066.0,2292.0,447.0,364.0,,,30.972972972972972,6.04054054054054,4.918918918918919,25.0,0.572,16.7,0.261,,,,,0.497,,111.3,0.405,111.5,0.0,0.8840071877807727,1.287654320987654,0.9833183856502243,,2026.144474393531,395.1512129380054,321.77861635220125,,,27.380330735047714,5.339881255918992,4.348359680435152,0.405,,,0.42930000000000007,0.14269999999999988,0.6954899999999999,111.5,0.2777845109683675,30.456293782571816,28.610715954057355,14.762920035938903,
Jerry West,westje01,historical,1965-66,1965.0,27.0,LAL,SG,79.0,3218.0,2476.0,562.0,480.0,,,31.341772151898734,7.113924050632911,6.075949367088608,24.6,0.573,17.1,0.256,,,,,0.473,,108.8,0.407,110.6,0.0,0.9043198529411764,1.2813267813267812,0.9913200723327308,,2239.095955882353,508.2277573529412,434.0735294117647,,,28.342986783320924,6.433262751303053,5.494601638123604,0.407,,,0.43141999999999997,0.14157999999999998,0.6943699999999999,110.6,0.2833794950442924,31.06972783665622,29.433683204655043,15.463869485294119,
Jerry West,westje01,historical,1966-67,1966.0,28.0,LAL,PG,66.0,2670.0,1892.0,392.0,447.0,,,28.666666666666668,5.9393939393939394,6.7727272727272725,22.7,0.559,11.7,0.21,,,,,0.464,,107.4,0.408,113.4,0.0,0.9161080074487895,1.2781862745098038,0.9668430335097002,,1733.2763500931098,359.1143389199255,409.50027932960893,,,26.261762880198635,5.441126347271599,6.204549686812256,0.408,,,0.43248,0.12652000000000008,0.6793100000000001,113.4,0.25279247501469726,27.71616696061141,26.843524512363743,10.718463687150837,
Jerry West,westje01,historical,1967-68,1967.0,29.0,LAL,SG,51.0,1919.0,1343.0,294.0,310.0,,,26.333333333333332,5.764705882352941,6.078431372549019,23.2,0.59,9.6,0.241,,,,,0.514,,108.2,0.409,116.0,0.0,0.9093345656192237,1.2750611246943766,0.9451724137931036,,1221.2363216266174,267.34436229205176,281.8937153419593,,,23.94581022797289,5.242046319451995,5.527327751803124,0.409,,,0.43354,0.15646,0.7092499999999999,116.0,0.22701149425287356,24.88954022988506,24.32330222873776,8.729611829944547,
Jerry West,westje01,historical,1968-69,1968.0,30.0,LAL,SG,61.0,2394.0,1580.0,262.0,423.0,,,25.901639344262296,4.295081967213115,6.934426229508197,22.3,0.557,10.8,0.216,,,,,0.471,,106.8,0.411,113.0,0.0,0.9212546816479401,1.2688564476885644,0.9702654867256638,,1455.5823970037454,241.36872659176032,389.69073033707866,,,23.862006508258123,3.956864370356726,6.3883726284766995,0.411,,,0.43566,0.12134000000000006,0.6741300000000001,113.0,0.2292180472943566,25.13146670535326,24.369790587096176,9.949550561797754,
Jerry West,westje01,historical,1969-70,1969.0,31.0,LAL,PG,74.0,3106.0,2309.0,338.0,554.0,,,31.2027027027027,4.5675675675675675,7.486486486486487,24.6,0.572,15.2,0.234,,,,,0.497,,105.4,0.412,110.3,0.0,0.9334914611005692,1.2657766990291262,0.9940163191296466,,2155.4317836812143,315.5201138519924,517.1542694497153,,,29.127456536232625,4.263785322324222,6.988571208779938,0.412,,,0.43672,0.13527999999999996,0.68807,110.3,0.2828894170689275,31.015995687437215,29.882872196714462,14.189070208728651,
Jerry West,westje01,historical,1970-71,1970.0,32.0,LAL,PG,69.0,2845.0,1859.0,320.0,655.0,,,26.942028985507246,4.63768115942029,9.492753623188406,23.5,0.571,12.8,0.215,,,,,0.494,,106.0,0.413,113.6,0.0,0.9282075471698114,1.2627118644067796,0.9651408450704227,,1725.5378301886792,297.02641509433965,607.9759433962264,,,25.007794640415643,4.304730653541155,8.81124555646705,0.413,,,0.43778,0.13321999999999995,0.68601,113.6,0.23716574811185956,26.002852622984285,25.405817833443102,11.881056603773587,
Jerry West,westje01,historical,1971-72,1971.0,33.0,LAL,PG,77.0,2973.0,1985.0,327.0,747.0,,,25.77922077922078,4.246753246753247,9.7012987012987,23.1,0.546,13.3,0.216,,,,,0.477,,104.2,0.415,110.8,0.0,0.9442418426103647,1.2566265060240964,0.9895306859205778,,1874.320057581574,308.76708253358925,705.3486564299425,,,24.34181892963083,4.0099621108258345,9.160372161427823,0.415,,,0.4399,0.10610000000000003,0.65889,110.8,0.23266444746589152,25.50933002016035,24.808823365842635,12.558416506717851,
Jerry West,westje01,historical,1972-73,1972.0,34.0,LAL,PG,69.0,2460.0,1575.0,289.0,607.0,,,22.82608695652174,4.188405797101449,8.797101449275363,23.2,0.533,10.6,0.206,,,,,0.479,,103.8,0.416,110.1,0.0,0.9478805394990366,1.2536057692307692,0.9958219800181655,,1492.9118497109826,273.93747591522157,575.3634874759152,,,21.636403618999747,3.970108346597414,8.338601267766888,0.416,,,0.44096,0.09204000000000001,0.64483,110.1,0.2073214074161829,22.730719109110296,22.074129815043968,10.047533718689788,
Jerry West,westje01,historical,1973-74,1973.0,35.0,LAL,PG,31.0,967.0,629.0,116.0,206.0,81.0,23.0,20.29032258064516,3.7419354838709675,6.645161290322581,22.4,0.519,3.2,0.159,4.7,1.6,3.3,1.4,0.447,,102.5,0.418,109.5,0.0,0.9599024390243902,1.2476076555023923,1.0012785388127856,,603.7786341463415,111.34868292682927,197.73990243902438,77.75209756097561,22.077756097560975,19.476730133752948,3.5918929976396536,6.378706530291109,0.418,,,0.44308000000000003,0.07591999999999999,0.62871,109.5,0.18529974959493298,20.316264545588453,19.81254389848715,3.071687804878049,1.6
Hakeem Olajuwon,olajuha01,historical,1984-85,1984.0,22.0,HOU,C,82.0,2914.0,1692.0,974.0,111.0,99.0,220.0,20.634146341463413,11.878048780487806,1.353658536585366,21.1,0.564,10.2,0.168,2.1,3.0,1.7,0.4,0.538,0.538,102.2,0.471,107.4,0.039,0.9627201565557729,1.1072186836518048,1.0208566108007449,9.284615384615384,1628.9225048923677,937.6894324853229,106.8619373776908,95.30929549902152,211.79843444227004,19.864908596248387,11.435236981528329,1.303194358264522,0.471,0.06700000000000006,0.5885,0.49926,0.06473999999999996,0.6175299999999999,107.4,0.19212426761139118,21.06450470091293,20.344747038114207,9.819745596868882,3.0
Hakeem Olajuwon,olajuha01,historical,1985-86,1985.0,23.0,HOU,C,68.0,2467.0,1597.0,781.0,137.0,134.0,231.0,23.485294117647058,11.485294117647058,2.014705882352941,24.2,0.56,9.5,0.186,4.0,3.8,2.9,1.2,0.526,0.526,102.1,0.474,110.1,0.046,0.9636630754162586,1.100210970464135,0.9958219800181655,7.871739130434782,1538.969931439765,752.620861900098,132.02184133202744,129.13085210577864,222.60617042115575,22.631910756467132,11.067953851472028,1.9414976666474622,0.474,0.052000000000000046,0.5735,0.50244,0.057560000000000056,0.6103500000000001,110.1,0.21330875674520489,23.38717208954427,22.93401528969799,9.154799216454457,3.8
Hakeem Olajuwon,olajuha01,historical,1986-87,1986.0,24.0,HOU,C,75.0,2760.0,1755.0,858.0,220.0,140.0,254.0,23.4,11.44,2.933333333333333,23.8,0.554,10.9,0.189,5.8,5.4,3.1,2.7,0.508,0.509,103.8,0.476,109.2,0.05,0.9478805394990366,1.0955882352941175,1.0040293040293042,7.241999999999999,1663.5303468208092,813.2815028901734,208.53371868978806,132.70327552986512,240.7616570327553,22.180404624277454,10.843753371868978,2.7804495825305073,0.476,0.03300000000000003,0.5545,0.50456,0.04944000000000004,0.60223,109.2,0.21428571428571427,23.494285714285716,22.70595706028076,10.331897880539499,5.4
Hakeem Olajuwon,olajuha01,historical,1987-88,1987.0,25.0,HOU,C,79.0,2825.0,1805.0,959.0,163.0,162.0,214.0,22.848101265822784,12.139240506329115,2.0632911392405062,23.4,0.555,10.7,0.182,4.4,4.6,2.2,2.2,0.514,0.514,107.0,0.48,109.9,0.058,0.9195327102803739,1.0864583333333333,0.9976342129208372,6.243103448275861,1659.7565420560747,881.8318691588786,149.88383177570094,148.96429906542056,196.78,21.009576481722466,11.162428723530109,1.897263693363303,0.48,0.03400000000000003,0.5555,0.5088,0.04620000000000002,0.59899,109.9,0.2078990106080326,22.794047523064698,21.72336489825936,9.839,4.6
